Name,Mastodon profile,Web,Country,Language,Other links,Information,Mastodon profile creation date,Keywords,CATEGORY_EN,CATEGORY_ES
Aula Pública,https://red.niboe.info/@tuaulapublica,https://www.aulapublica.es/,Spain,Spanish,https://linktr.ee/aulapublica,-,29/10/2022,-,Education,Educación
