Name,Mastodon profile,Web,Country,Language,Other links,Information,Mastodon profile creation date,Keywords,CATEGORY_EN,CATEGORY_ES
Lauredal,https://todon.nl/@lauredal,https://lauredalediciones.noblogs.org/,Spain,Spanish,-,-,16/06/2020,-,Publishers,Editorxs
