Name,Mastodon profile,Web,Country,Language,Other links,Information,Mastodon profile creation date,Keywords,CATEGORY_EN,CATEGORY_ES
University of Aberdeen,https://mastodon.scot/@uniofaberdeen,https://www.abdn.ac.uk/,United Kingdom,English,-,-,07/11/2022,-,Universities,Universidades
