Name,Mastodon profile,Web,Country,Language,Other links,Information,Mastodon profile creation date,Keywords,CATEGORY_EN,CATEGORY_ES
Open Science,https://mastodon.social/@openscience,https://github.com/openscience/,Global,English,-,-,08/10/2018,-,Science,Ciencia
