Name,Mastodon profile,Web,Country,Language,Other links,Information,Mastodon profile creation date,Keywords,CATEGORY_EN,CATEGORY_ES
Nibö,https://red.niboe.info/@equipo,https://niboe.info/,Global,Spanish / Portugues,https://video.niboe.info/c/niboe,-,15/12/2021,-,Scientific dissemination,Divulgación científica
