Name,Mastodon profile,Web,Country,Language,Other links,Information,Mastodon profile creation date,Keywords,CATEGORY_EN,CATEGORY_ES
Open Culture,https://toot.community/@openculture,https://openculture.com/,Global,English,-,-,05/11/2022,-,Education,Educación
